Commercial_Compound,Training_Compound,Tanimoto_Similarity,Purchase
65,340,0.4005305039787798,0
66,340,0.4471299093655589,0
67,340,0.3818443804034582,0
68,340,0.39285714285714285,1
69,340,0.38370565045992117,0
70,340,0.4083916083916084,0
71,340,0.37926675094816686,0
72,340,0.3250388802488336,0
73,340,0.3843283582089552,0
74,340,0.40245398773006136,0
75,340,0.390279823269514,0
76,340,0.31259720062208396,0
77,340,0.4113372093023256,1
78,340,0.3878954607977992,1
79,340,0.3543956043956044,0
80,340,0.3378995433789954,0
81,340,0.40242261103633914,0
82,340,0.32242990654205606,0
83,340,0.3919463087248322,0
84,340,0.40502793296089384,0
85,340,0.3558282208588957,0
86,340,0.3576158940397351,0
87,340,0.41701534170153415,1
88,340,0.36289222373806274,0
89,340,0.35911602209944754,0
90,340,0.3206442166910688,0
91,340,0.404,0
92,340,0.363758389261745,0
93,340,0.3786008230452675,0
94,340,0.3505586592178771,1
95,340,0.3727810650887574,0
96,340,0.35135135135135137,0
97,340,0.30030959752321984,0
98,340,0.35336194563662376,0
99,340,0.3686274509803922,0
100,340,0.3505747126436782,0
1,341,0.3877551020408163,0
2,341,0.3960674157303371,1
3,341,0.4122938530734633,0
4,341,0.3837981407702523,0
5,341,0.3596358118361153,0
6,341,0.3427299703264095,0
7,341,0.34009360374414976,0
8,341,0.3968481375358166,0
9,341,0.43283582089552236,0
10,341,0.34441087613293053,0
11,341,0.34814814814814815,0
12,341,0.2981186685962373,0
13,341,0.3787465940054496,0
14,341,0.4439252336448598,0
15,341,0.3609129814550642,0
16,341,0.3743169398907104,0
17,341,0.398981324278438,0
18,341,0.41389290882778584,0
19,341,0.3574660633484163,0
20,341,0.45865834633385333,0
21,341,0.3729946524064171,0
22,341,0.3343465045592705,0
23,341,0.44427001569858715,0
24,341,0.4008559201141227,1
25,341,0.30307262569832405,0
26,341,0.3952802359882006,1
27,341,0.3602080624187256,0
28,341,0.35106382978723405,1
29,341,0.3158620689655172,0
30,341,0.34814814814814815,0
31,341,0.2935656836461126,0
32,341,0.3853868194842407,0
33,341,0.3704697986577181,0
34,341,0.3691588785046729,0
35,341,0.3663522012578616,0
36,341,0.3628691983122363,1
37,341,0.45858895705521474,0
38,341,0.3559539052496799,0
39,341,0.3847328244274809,0
40,341,0.4373040752351097,0
41,341,0.38089005235602097,0
42,341,0.3157181571815718,1
43,341,0.3813682678311499,0
44,341,0.37412095639943743,0
45,341,0.3705426356589147,0
46,341,0.3612565445026178,0
47,341,0.38080495356037153,0
48,341,0.4021304926764314,0
49,341,0.3914780292942743,0
50,341,0.3619854721549637,0
51,341,0.3968,0
52,341,0.39398084815321477,0
53,341,0.2576271186440678,0
54,341,0.3302752293577982,0
55,341,0.41002949852507375,0
56,341,0.34075104311543813,0
57,341,0.3508005822416303,0
58,341,0.37890625,0
59,341,0.3619791666666667,0
60,341,0.40221914008321774,0
61,341,0.3328631875881523,1
62,341,0.3696551724137931,0
63,341,0.3635116598079561,0
64,341,0.32674772036474165,0
65,341,0.37285902503293805,0
66,341,0.40476190476190477,0
67,341,0.3917525773195876,0
68,341,0.34782608695652173,1
69,341,0.3983849259757739,0
70,341,0.383008356545961,0
71,341,0.42838196286472147,0
72,341,0.3408,0
73,341,0.3618339529120198,0
74,341,0.3852760736196319,0
75,341,0.3556851311953353,0
76,341,0.3050314465408805,0
77,341,0.45440729483282677,1
78,341,0.4053672316384181,1
79,341,0.32065217391304346,0
80,341,0.3066465256797583,0
81,341,0.46438746438746437,0
82,341,0.3402889245585875,0
83,341,0.3658210947930574,0
84,341,0.43352601156069365,0
85,341,0.3102409638554217,0
86,341,0.38873626373626374,0
87,341,0.3878116343490305,1
88,341,0.34562841530054644,0
89,341,0.35097493036211697,0
90,341,0.39622641509433965,0
91,341,0.38533333333333336,0
92,341,0.316688567674113,0
93,341,0.35939643347050754,0
94,341,0.340365682137834,1
95,341,0.4214618973561431,0
96,341,0.36376210235131395,0
97,341,0.29264475743348983,0
98,341,0.32386363636363635,0
99,341,0.37367021276595747,0
100,341,0.307909604519774,0
1,342,0.3958333333333333,0
2,342,0.3466299862448418,1
3,342,0.38980509745127434,0
4,342,0.3495400788436268,0
5,342,0.3328290468986384,0
6,342,0.36085626911314983,0
7,342,0.3312302839116719,0
8,342,0.40762463343108507,0
9,342,0.3265625,0
10,342,0.4,0
11,342,0.3622526636225266,0
12,342,0.37169517884914466,0
13,342,0.4263233190271817,0
14,342,0.3511111111111111,0
15,342,0.3472022955523673,0
16,342,0.33557951482479786,0
17,342,0.3069466882067851,0
18,342,0.3530239099859353,0
19,342,0.37850467289719625,0
20,342,0.36701337295690933,0
21,342,0.3939393939393939,0
22,342,0.32565284178187404,0
23,342,0.3447251114413076,0
24,342,0.360056258790436,1
25,342,0.4166666666666667,0
26,342,0.35714285714285715,1
27,342,0.37101063829787234,0
28,342,0.3731138545953361,1
29,342,0.33191489361702126,0
30,342,0.4891846921797005,0
31,342,0.44157814871016693,0
32,342,0.4294294294294294,0
33,342,0.3649932157394844,0
34,342,0.3130699088145897,0
35,342,0.324031007751938,0
36,342,0.39473684210526316,1
37,342,0.34676258992805753,0
38,342,0.34017971758664955,0
39,342,0.34135338345864663,0
40,342,0.35435435435435436,0
41,342,0.329923273657289,0
42,342,0.3277777777777778,1
43,342,0.3635036496350365,0
44,342,0.3417015341701534,0
45,342,0.3348694316436252,0
46,342,0.33986928104575165,0
47,342,0.4814189189189189,0
48,342,0.4008097165991903,0
49,342,0.42265193370165743,0
50,342,0.3487241798298906,0
51,342,0.33853354134165364,0
52,342,0.3476510067114094,0
53,342,0.3052064631956912,0
54,342,0.34858044164037855,0
55,342,0.4150375939849624,0
56,342,0.3,0
57,342,0.402457757296467,0
58,342,0.31651954602774274,0
59,342,0.3876177658142665,0
60,342,0.34594594594594597,0
61,342,0.36764705882352944,1
62,342,0.3452544704264099,0
63,342,0.36731843575418993,0
64,342,0.3619047619047619,0
65,342,0.3530961791831357,0
66,342,0.42048929663608564,0
67,342,0.332378223495702,0
68,342,0.3891336270190896,1
69,342,0.374496644295302,0
70,342,0.38920454545454547,0
71,342,0.37922077922077924,0
72,342,0.2981072555205047,0
73,342,0.3316953316953317,0
74,342,0.4065656565656566,0
75,342,0.3515509601181684,0
76,342,0.31451612903225806,0
77,342,0.37518248175182484,1
78,342,0.3611111111111111,1
79,342,0.34221598877980364,0
80,342,0.30970724191063176,0
81,342,0.3801089918256131,0
82,342,0.2974683544303797,0
83,342,0.36400541271989173,0
84,342,0.37799717912552894,0
85,342,0.35071090047393366,0
86,342,0.3387096774193548,0
87,342,0.3862359550561798,1
88,342,0.33608815426997246,0
89,342,0.3546099290780142,0
90,342,0.32272727272727275,0
91,342,0.3726541554959786,0
92,342,0.3090185676392573,0
93,342,0.3388203017832647,0
94,342,0.3438395415472779,1
95,342,0.34984984984984985,0
96,342,0.31216216216216214,0
97,342,0.31655844155844154,0
98,342,0.39361702127659576,0
99,342,0.3220779220779221,0
100,342,0.4190031152647975,0
1,343,0.37966537966537967,0
2,343,0.39280958721704395,1
3,343,0.359781121751026,0
4,343,0.39363057324840767,0
5,343,0.4086181277860327,0
6,343,0.31095890410958904,0
7,343,0.32992700729927005,0
8,343,0.3748326639892905,0
9,343,0.3123209169054441,0
10,343,0.36324167872648333,0
11,343,0.3901734104046243,0
12,343,0.37735849056603776,0
13,343,0.38181818181818183,0
14,343,0.36923076923076925,0
15,343,0.45375722543352603,0
16,343,0.3392405063291139,0
17,343,0.32326283987915405,0
18,343,0.38492597577388965,0
19,343,0.3877551020408163,0
20,343,0.33739837398373984,0
21,343,0.47404371584699456,0
22,343,0.30985915492957744,0
23,343,0.34439834024896265,0
24,343,0.38235294117647056,1
25,343,0.40915593705293274,0
26,343,0.39775910364145656,1
27,343,0.41312741312741313,0
28,343,0.41644562334217505,1
29,343,0.3449197860962567,0
30,343,0.526984126984127,0
31,343,0.43847241867043846,0
32,343,0.37516869095816463,0
33,343,0.42686170212765956,0
34,343,0.3895522388059702,0
35,343,0.3787425149700599,0
36,343,0.5353383458646617,1
37,343,0.3391188251001335,0
38,343,0.458005249343832,0
39,343,0.3393854748603352,0
40,343,0.3942446043165468,0
41,343,0.39596469104665827,0
42,343,0.40136986301369865,1
43,343,0.3436241610738255,0
44,343,0.3867924528301887,0
45,343,0.3825701624815362,0
46,343,0.3684210526315789,0
47,343,0.39644970414201186,0
48,343,0.4294954721862872,0
49,343,0.40102171136653897,0
50,343,0.4266666666666667,0
51,343,0.3290229885057471,0
52,343,0.36259541984732824,0
53,343,0.37608318890814557,0
54,343,0.34402332361516036,0
55,343,0.38651994497936726,0
56,343,0.42296918767507,0
57,343,0.37254901960784315,0
58,343,0.385286783042394,0
59,343,0.37766624843161856,0
60,343,0.37694300518134716,0
61,343,0.42428571428571427,1
62,343,0.35714285714285715,0
63,343,0.37270341207349084,0
64,343,0.39939485627836613,0
65,343,0.41893644617380027,0
66,343,0.4028169014084507,0
67,343,0.37327823691460055,0
68,343,0.37262872628726285,1
69,343,0.4187256176853056,0
70,343,0.375,0
71,343,0.38357843137254904,0
72,343,0.30307467057101023,0
73,343,0.37679425837320574,0
74,343,0.3959810874704492,0
75,343,0.4335766423357664,0
76,343,0.3424657534246575,0
77,343,0.3917241379310345,1
78,343,0.37401574803149606,1
79,343,0.3837837837837838,0
80,343,0.3309143686502177,0
81,343,0.35,0
82,343,0.2986822840409956,0
83,343,0.36768447837150126,0
84,343,0.3718791064388962,0
85,343,0.34011627906976744,0
86,343,0.38051948051948054,0
87,343,0.4015957446808511,1
88,343,0.35732984293193715,0
89,343,0.35543766578249336,0
90,343,0.3467048710601719,0
91,343,0.37405541561712846,0
92,343,0.35301668806161746,0
93,343,0.426812585499316,0
94,343,0.33643617021276595,1
95,343,0.3959537572254335,0
96,343,0.4008097165991903,0
97,343,0.42996742671009774,0
98,343,0.3977272727272727,0
99,343,0.39819587628865977,0
100,343,1.0,0
1,344,0.4590604026845638,0
2,344,0.40343915343915343,1
3,344,0.35618279569892475,0
4,344,0.4145408163265306,0
5,344,0.38961038961038963,0
6,344,0.452914798206278,0
7,344,0.36176470588235293,0
8,344,0.3949129852744311,0
9,344,0.3473227206946454,0
10,344,0.4052863436123348,0
11,344,0.33469945355191255,0
12,344,0.35966149506346967,0
13,344,0.4367509986684421,0
14,344,0.3767313019390582,0
15,344,0.48833819241982507,0
16,344,0.3530895334174023,0
17,344,0.32985074626865674,0
18,344,0.40134228187919463,0
19,344,0.33379310344827584,0
20,344,0.37448559670781895,0
21,344,0.4300653594771242,0
22,344,0.33098591549295775,0
23,344,0.3921015514809591,0
24,344,0.38756613756613756,1
25,344,0.4556040756914119,0
26,344,0.41876750700280113,1
27,344,0.4683377308707124,0
28,344,0.41939711664482304,1
29,344,0.41412742382271467,0
30,344,0.42005813953488375,0
31,344,0.3870967741935484,0
32,344,0.37683089214380827,0
33,344,0.43157894736842106,0
34,344,0.3911764705882353,0
35,344,0.3764705882352941,0
36,344,0.4250343878954608,1
37,344,0.3627844712182062,0
38,344,0.40399002493765584,0
39,344,0.33060109289617484,0
40,344,0.38396624472573837,0
41,344,0.46475195822454307,0
42,344,0.3273657289002558,1
43,344,0.42496493688639553,0
44,344,0.3938584779706275,0
45,344,0.3802612481857765,0
46,344,0.39420654911838793,0
47,344,0.46189024390243905,0
48,344,0.4105793450881612,0
49,344,0.43114543114543114,0
50,344,0.43614457831325304,0
51,344,0.3352272727272727,0
52,344,0.3729456384323641,0
53,344,0.2861685214626391,0
54,344,0.38404726735598227,0
55,344,0.4698275862068966,0
56,344,0.3894878706199461,0
57,344,0.4033850493653032,0
58,344,0.45478036175710596,0
59,344,0.42509603072983354,0
60,344,0.40182054616384916,0
61,344,0.44365192582025675,1
62,344,0.4190093708165997,0
63,344,0.5092460881934566,0
64,344,0.30193905817174516,0
65,344,0.4747340425531915,0
66,344,0.43812233285917496,0
67,344,0.36941813261163736,0
68,344,0.4024556616643929,1
69,344,0.3877038895859473,0
70,344,0.40583554376657827,0
71,344,0.4444444444444444,0
72,344,0.32116788321167883,0
73,344,0.37988165680473374,0
74,344,0.4221165279429251,0
75,344,0.46187683284457476,0
76,344,0.34281437125748504,0
77,344,0.4222222222222222,1
78,344,0.42359249329758714,1
79,344,0.3871829105473965,0
80,344,0.35662299854439594,0
81,344,0.40384615384615385,0
82,344,0.31871345029239767,0
83,344,0.3938618925831202,0
84,344,0.43108108108108106,0
85,344,0.4196969696969697,0
86,344,0.3542713567839196,0
87,344,0.45047489823609227,1
88,344,0.39893617021276595,0
89,344,0.36447368421052634,0
90,344,0.33379888268156427,0
91,344,0.4125159642401022,0
92,344,0.3670076726342711,0
93,344,0.42013422818791946,0
94,344,0.39154160982264663,1
95,344,0.41354466858789624,0
96,344,0.40963855421686746,0
97,344,0.33084947839046197,0
98,344,0.332,0
99,344,0.4175257731958763,0
100,344,0.4206008583690987,0
1,345,0.37070254110612855,0
2,345,0.32,1
3,345,0.34455128205128205,0
4,345,0.29338842975206614,0
5,345,0.3372681281618887,0
6,345,0.29983792544570503,0
7,345,0.2967409948542024,0
8,345,0.3272450532724505,0
9,345,0.35892857142857143,0
10,345,0.33843537414965985,0
11,345,0.36317567567567566,0
12,345,0.4028268551236749,0
13,345,0.34467455621301774,0
14,345,0.30173775671406006,0
15,345,0.27204783258594917,0
16,345,0.3723404255319149,0
17,345,0.35526315789473684,0
18,345,0.3123123123123123,0
19,345,0.4412296564195298,0
20,345,0.3843594009983361,0
21,345,0.2833333333333333,0
22,345,0.2684124386252046,0
23,345,0.3824027072758037,0
24,345,0.384251968503937,1
25,345,0.33226324237560195,0
26,345,0.32965299684542587,1
27,345,0.29532967032967034,0
28,345,0.29320113314447593,1
29,345,0.2854984894259819,0
30,345,0.2995169082125604,0
31,345,0.3639240506329114,0
32,345,0.3292307692307692,0
33,345,0.33430232558139533,0
34,345,0.40834845735027225,0
35,345,0.3161512027491409,0
36,345,0.26608187134502925,1
37,345,0.33753943217665616,0
38,345,0.3024523160762943,0
39,345,0.33554817275747506,0
40,345,0.3344262295081967,0
41,345,0.27102803738317754,0
42,345,0.3712480252764613,1
43,345,0.30959752321981426,0
44,345,0.3446153846153846,0
45,345,0.3104026845637584,0
46,345,0.308659217877095,0
47,345,0.38178633975481613,0
48,345,0.33991537376586745,0
49,345,0.36127167630057805,0
50,345,0.2969543147208122,0
51,345,0.3298791018998273,0
52,345,0.32753623188405795,0
53,345,0.35668789808917195,0
54,345,0.4099264705882353,0
55,345,0.31635802469135804,0
56,345,0.3390357698289269,0
57,345,0.3524590163934426,0
58,345,0.2832214765100671,0
59,345,0.35294117647058826,0
60,345,0.3333333333333333,0
61,345,0.39867109634551495,1
62,345,0.2805755395683453,0
63,345,0.2894356005788712,0
64,345,0.35563380281690143,0
65,345,0.32253521126760565,0
66,345,0.3285939968404423,0
67,345,0.33650793650793653,0
68,345,0.39285714285714285,1
69,345,0.3545586107091172,0
70,345,0.36503067484662577,0
71,345,0.3144399460188934,0
72,345,0.29401408450704225,0
73,345,0.2918287937743191,0
74,345,0.3036848792884371,0
75,345,0.26452599388379205,0
76,345,0.42829076620825146,0
77,345,0.31993817619783615,1
78,345,0.31563421828908556,1
79,345,0.3993558776167472,0
80,345,0.2893401015228426,0
81,345,0.34252539912917274,0
82,345,0.2887323943661972,0
83,345,0.29577464788732394,0
84,345,0.32488822652757077,0
85,345,0.3156089193825043,0
86,345,0.3333333333333333,0
87,345,0.3124087591240876,1
88,345,0.2875912408759124,0
89,345,0.3236641221374046,0
90,345,0.3373083475298126,0
91,345,0.296398891966759,0
92,345,0.28245363766048504,0
93,345,0.35572519083969467,0
94,345,0.36217948717948717,1
95,345,0.33169129720853857,0
96,345,0.32781954887218046,0
97,345,0.326605504587156,0
98,345,0.38166666666666665,0
99,345,0.29707112970711297,0
100,345,0.32102728731942215,0
1,346,0.42183288409703507,0
2,346,0.37751004016064255,1
3,346,0.36834733893557425,0
4,346,0.35813366960907944,0
5,346,0.363103953147877,0
6,346,0.3333333333333333,0
7,346,0.336322869955157,0
8,346,0.3931034482758621,0
9,346,0.33580980683506684,0
10,346,0.3602941176470588,0
11,346,0.3442389758179232,0
12,346,0.3848439821693908,0
13,346,0.3885941644562334,0
14,346,0.3587570621468927,0
15,346,0.3641379310344828,0
16,346,0.40107671601615075,0
17,346,0.3463949843260188,0
18,346,0.375,0
19,346,0.4406779661016949,0
20,346,0.375886524822695,0
21,346,0.3324968632371393,0
22,346,0.3005698005698006,0
23,346,0.4148148148148148,0
24,346,0.40082644628099173,1
25,346,0.3868194842406877,0
26,346,0.383638928067701,1
27,346,0.38946015424164526,0
28,346,0.3738562091503268,1
29,346,0.3851540616246499,0
30,346,0.33098591549295775,0
31,346,0.4492753623188406,0
32,346,0.4053295932678822,0
33,346,0.4426229508196721,0
34,346,0.434850863422292,0
35,346,0.34124629080118696,0
36,346,0.31585845347313235,1
37,346,0.35253772290809327,0
38,346,0.3590062111801242,0
39,346,0.3495702005730659,0
40,346,0.37572254335260113,0
41,346,0.3625,0
42,346,0.38376891334250346,1
43,346,0.38591549295774646,0
44,346,0.3939393939393939,0
45,346,0.33770014556040756,0
46,346,0.39791937581274384,0
47,346,0.4305555555555556,0
48,346,0.4020618556701031,0
49,346,0.43617021276595747,0
50,346,0.39590854392298436,0
51,346,0.3412112259970458,0
52,346,0.3495518565941101,0
53,346,0.35365853658536583,0
54,346,0.40092879256965946,0
55,346,0.3802228412256267,0
56,346,0.4011220196353436,0
57,346,0.3856115107913669,0
58,346,0.3640897755610973,0
59,346,0.40207522697795073,0
60,346,0.3763157894736842,0
61,346,0.436950146627566,1
62,346,0.39295392953929537,0
63,346,0.39620081411126185,0
64,346,0.3451851851851852,0
65,346,0.4340878828229028,0
66,346,0.36731843575418993,0
67,346,0.37834036568213786,0
68,346,0.4028169014084507,1
69,346,0.45725915875169604,0
70,346,0.4664764621968616,0
71,346,0.3813664596273292,0
72,346,0.29910714285714285,0
73,346,0.34201183431952664,0
74,346,0.38902147971360385,0
75,346,0.3610719322990127,0
76,346,0.3557993730407524,0
77,346,0.38354253835425384,1
78,346,0.3788487282463186,1
79,346,0.4064245810055866,0
80,346,0.3196480938416422,0
81,346,0.3931847968545216,0
82,346,0.2869822485207101,0
83,346,0.3722438391699092,0
84,346,0.3991825613079019,0
85,346,0.3837920489296636,0
86,346,0.3891102257636122,0
87,346,0.37898936170212766,1
88,346,0.3581890812250333,0
89,346,0.35262449528936746,0
90,346,0.3513909224011713,0
91,346,0.3716475095785441,0
92,346,0.3397932816537468,0
93,346,0.4074074074074074,0
94,346,0.3665283540802213,1
95,346,0.3753623188405797,0
96,346,0.3649732620320856,0
97,346,0.36018957345971564,0
98,346,0.3853868194842407,0
99,346,0.3924380704041721,0
100,346,0.3650568181818182,0
1,347,0.4578313253012048,0
2,347,0.37920937042459735,1
3,347,0.3283582089552239,0
4,347,0.34146341463414637,0
5,347,0.3656957928802589,0
6,347,0.34755134281200634,0
7,347,0.35175879396984927,0
8,347,0.38173652694610777,0
9,347,0.38803418803418804,0
10,347,0.3760262725779967,0
11,347,0.3079268292682927,0
12,347,0.3651050080775444,0
13,347,0.4055636896046852,0
14,347,0.34202453987730064,0
15,347,0.3343195266272189,0
16,347,0.3628571428571429,0
17,347,0.3520140105078809,0
18,347,0.37853949329359166,0
19,347,0.40630182421227196,0
20,347,0.4128,0
21,347,0.330150068212824,0
22,347,0.3069620253164557,0
23,347,0.451505016722408,0
24,347,0.3859910581222057,1
25,347,0.3574730354391371,0
26,347,0.37962962962962965,1
27,347,0.33781965006729475,0
28,347,0.3539325842696629,1
29,347,0.3264705882352941,0
30,347,0.3220338983050847,0
31,347,0.41770186335403725,0
32,347,0.3396778916544656,0
33,347,0.3842857142857143,0
34,347,0.3579638752052545,0
35,347,0.34375,0
36,347,0.32706222865412443,1
37,347,0.3662613981762918,0
38,347,0.358974358974359,0
39,347,0.3317757009345794,0
40,347,0.4110929853181077,0
41,347,0.36648501362397823,0
42,347,0.34553440702781846,1
43,347,0.3611532625189681,0
44,347,0.35431918008784774,0
45,347,0.35064935064935066,0
46,347,0.34972677595628415,0
47,347,0.423728813559322,0
48,347,0.3768913342503439,0
49,347,0.39270687237026647,0
50,347,0.33623910336239105,0
51,347,0.3525535420098847,0
52,347,0.3853868194842407,0
53,347,0.2825278810408922,0
54,347,0.47653429602888087,0
55,347,0.3472429210134128,0
56,347,0.29914529914529914,0
57,347,0.37089201877934275,0
58,347,0.32674571805006586,0
59,347,0.41797432239657634,0
60,347,0.34691011235955055,0
61,347,0.4403225806451613,1
62,347,0.3124128312412831,0
63,347,0.33617021276595743,0
64,347,0.31150159744408945,0
65,347,0.37119113573407203,0
66,347,0.41812400635930047,0
67,347,0.34487951807228917,0
68,347,0.39631336405529954,1
69,347,0.38235294117647056,0
70,347,0.34236804564907275,0
71,347,0.36666666666666664,0
72,347,0.30564784053156147,0
73,347,0.3136762860727729,0
74,347,0.3530150753768844,0
75,347,0.3323216995447648,0
76,347,0.3483535528596187,0
77,347,0.3966049382716049,1
78,347,0.3806734992679356,1
79,347,0.3855421686746988,0
80,347,0.2783018867924528,0
81,347,0.3593314763231198,0
82,347,0.29635761589403975,0
83,347,0.3157181571815718,0
84,347,0.38438880706921946,0
85,347,0.36789297658862874,0
86,347,0.33565459610027853,0
87,347,0.3629842180774749,1
88,347,0.3309557774607703,0
89,347,0.34014598540145985,0
90,347,0.35275080906148865,0
91,347,0.3283983849259758,0
92,347,0.2872628726287263,0
93,347,0.36284470246734396,0
94,347,0.3882896764252696,1
95,347,0.39708265802269044,0
96,347,0.35755813953488375,0
97,347,0.30522765598650925,0
98,347,0.375,0
99,347,0.3203230148048452,0
100,347,0.3242424242424242,0
1,348,0.4353120243531202,0
2,348,0.3585185185185185,1
3,348,0.3165905631659056,0
4,348,0.334716459197787,0
5,348,0.3537190082644628,0
6,348,0.33980582524271846,0
7,348,0.3482758620689655,0
8,348,0.3585476550680787,0
9,348,0.36395147313691506,0
10,348,0.3482587064676617,0
11,348,0.29750778816199375,0
12,348,0.37583892617449666,0
13,348,0.3851851851851852,0
14,348,0.33858267716535434,0
15,348,0.334855403348554,0
16,348,0.342485549132948,0
17,348,0.35571687840290384,0
18,348,0.3533834586466165,0
19,348,0.38785834738617203,0
20,348,0.3951219512195122,0
21,348,0.31215469613259667,0
22,348,0.2877813504823151,0
23,348,0.441025641025641,0
24,348,0.3816793893129771,1
25,348,0.3480314960629921,0
26,348,0.37066246056782337,1
27,348,0.3147896879240163,0
28,348,0.330028328611898,1
29,348,0.324773413897281,0
30,348,0.3138801261829653,0
31,348,0.44155844155844154,0
32,348,0.3303437967115097,0
33,348,0.32398316970546986,0
34,348,0.3803786574870912,0
35,348,0.33783783783783783,0
36,348,0.31176470588235294,1
37,348,0.35294117647058826,0
38,348,0.3360544217687075,0
39,348,0.31746031746031744,0
40,348,0.3953488372093023,0
41,348,0.3252032520325203,0
42,348,0.336322869955157,1
43,348,0.3646322378716745,0
44,348,0.337295690936107,0
45,348,0.3251231527093596,0
46,348,0.34685314685314683,0
47,348,0.4298245614035088,0
48,348,0.3612273361227336,0
49,348,0.36916548797736914,0
50,348,0.3198992443324937,0
51,348,0.33557046979865773,0
52,348,0.35344827586206895,0
53,348,0.28378378378378377,0
54,348,0.4712430426716141,0
55,348,0.3399390243902439,0
56,348,0.2986822840409956,0
57,348,0.3572567783094099,0
58,348,0.31459170013386883,0
59,348,0.40843023255813954,0
60,348,0.34388489208633094,0
61,348,0.42528735632183906,1
62,348,0.29745042492917845,0
63,348,0.32514450867052025,0
64,348,0.3027823240589198,0
65,348,0.3629943502824859,0
66,348,0.39389067524115756,0
67,348,0.3415765069551777,0
68,348,0.389937106918239,1
69,348,0.3664772727272727,0
70,348,0.3372262773722628,0
71,348,0.3422818791946309,0
72,348,0.28983050847457625,0
73,348,0.2969543147208122,0
74,348,0.3249370277078086,0
75,348,0.3265940902021773,0
76,348,0.3567567567567568,0
77,348,0.3836477987421384,1
78,348,0.36,1
79,348,0.36850152905198774,0
80,348,0.2689210950080515,0
81,348,0.3566333808844508,0
82,348,0.2782462057335582,0
83,348,0.3012379642365887,0
84,348,0.3656716417910448,0
85,348,0.3719723183391003,0
86,348,0.31734837799717913,0
87,348,0.3602941176470588,1
88,348,0.32168850072780203,0
89,348,0.3328358208955224,0
90,348,0.33607907742998355,0
91,348,0.308843537414966,0
92,348,0.2937062937062937,0
93,348,0.3621460506706408,0
94,348,0.38388625592417064,1
95,348,0.395,0
96,348,0.35066864784546803,0
97,348,0.3003472222222222,0
98,348,0.3614649681528662,0
99,348,0.3024523160762943,0
100,348,0.32242990654205606,0
1,349,0.44710860366713684,0
2,349,0.4880952380952381,1
3,349,0.3352112676056338,0
4,349,0.3771353482260184,0
5,349,0.4909090909090909,0
6,349,0.35767511177347244,0
7,349,0.39967637540453077,0
8,349,0.42380261248185774,0
9,349,0.3722397476340694,0
10,349,0.4358974358974359,0
11,349,0.32753623188405795,0
12,349,0.35585585585585583,0
13,349,0.43582510578279265,0
14,349,0.41793313069908816,0
15,349,0.44360902255639095,0
16,349,0.3602150537634409,0
17,349,0.41156462585034015,0
18,349,0.48265460030165913,0
19,349,0.3853211009174312,0
20,349,0.40657698056801195,0
21,349,0.4054421768707483,0
22,349,0.34142640364188165,0
23,349,0.47217806041335453,0
24,349,0.4034090909090909,1
25,349,0.3648255813953488,0
26,349,0.5039494470774092,1
27,349,0.4101876675603217,0
28,349,0.4155124653739612,1
29,349,0.4457831325301205,0
30,349,0.444794952681388,0
31,349,0.4031791907514451,0
32,349,0.4060693641618497,0
33,349,0.438375350140056,0
34,349,0.5025466893039049,0
35,349,0.42045454545454547,0
36,349,0.40086206896551724,1
37,349,0.42410714285714285,0
38,349,0.4124668435013263,0
39,349,0.3708708708708709,0
40,349,0.46275752773375595,0
41,349,0.40343915343915343,0
42,349,0.3588317107093185,1
43,349,0.4425981873111782,0
44,349,0.3884180790960452,0
45,349,0.4217252396166134,0
46,349,0.38543046357615895,0
47,349,0.5403087478559176,0
48,349,0.46473029045643155,0
49,349,0.41263440860215056,0
50,349,0.4316455696202532,0
51,349,0.4064,0
52,349,0.3870094722598105,0
53,349,0.31690140845070425,0
54,349,0.42671009771986973,0
55,349,0.45537065052950076,0
56,349,0.3700564971751412,0
57,349,0.4391371340523883,0
58,349,0.4162234042553192,0
59,349,0.4430727023319616,0
60,349,0.45702005730659023,0
61,349,0.5264847512038523,1
62,349,0.415014164305949,0
63,349,0.447178002894356,0
64,349,0.3523076923076923,0
65,349,0.4823196605374823,0
66,349,0.46153846153846156,0
67,349,0.47213622291021673,0
68,349,0.445440956651719,1
69,349,0.39705882352941174,0
70,349,0.4332855093256815,0
71,349,0.4083224967490247,0
72,349,0.36129032258064514,0
73,349,0.33615477629987905,0
74,349,0.42052565707133915,0
75,349,0.4647887323943662,0
76,349,0.3505654281098546,0
77,349,0.4679878048780488,1
78,349,0.45918367346938777,1
79,349,0.38330975954738333,0
80,349,0.3379416282642089,0
81,349,0.422283356258597,0
82,349,0.34991974317817015,0
83,349,0.38866396761133604,0
84,349,0.45058139534883723,0
85,349,0.39712918660287083,0
86,349,0.41643454038997213,0
87,349,0.4823529411764706,1
88,349,0.37830319888734354,0
89,349,0.3765867418899859,0
90,349,0.39035769828926903,0
91,349,0.3933333333333333,0
92,349,0.36585365853658536,0
93,349,0.4449275362318841,0
94,349,0.3898550724637681,1
95,349,0.4767255216693419,0
96,349,0.446064139941691,0
97,349,0.3936348408710218,0
98,349,0.3958333333333333,0
99,349,0.376158940397351,0
100,349,0.42073170731707316,0
1,350,0.3997050147492625,0
2,350,0.3055162659123055,1
3,350,0.3058470764617691,0
4,350,0.3175033921302578,0
